"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.extension","","extensions
user content","","0","*","","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","","","","","","","","","","DomainResource.extension","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","","","","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.modifierExtension","","extensions
user content","","0","*","","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","","","","","","","","","","DomainResource.modifierExtension","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","","","","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.identifier","","","","0","*","","","Y","Identifier {[]} {[]}
","Business Identifier for observation","A unique identifier assigned to this observation.","","Allows observations to be distinguished and referenced.","","","","","","","","","","","","","","","","Observation.identifier","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.identifier","OBX.21  For OBX segments from systems without OBX-21 support a combination of ORC/OBR and OBX must be negotiated between trading partners to uniquely identify the OBX segment. Depending on how V2 has been implemented each of these may be an option: 1) OBR-3 + OBX-3 + OBX-4 or 2) OBR-3 + OBR-4 + OBX-3 + OBX-4 or 2) some other way to uniquely ID the OBR/ORC + OBX-3 + OBX-4.","id","FiveWs.identifier","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.basedOn","","Fulfills
","","0","*","","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/CarePlan], CanonicalType[http://hl7.org/fhir/StructureDefinition/DeviceRequest], CanonicalType[http://hl7.org/fhir/StructureDefinition/ImmunizationRecommendation], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationRequest], CanonicalType[http://hl7.org/fhir/StructureDefinition/NutritionOrder], CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest]]}
","Fulfills plan, proposal or order","A plan, proposal or order that is fulfilled in whole or in part by this event.  For example, a MedicationRequest may require a patient to have laboratory test performed before  it is dispensed.","","Allows tracing of authorization for the event and tracking whether proposals/recommendations were acted upon.","","","","","","","","","","","","","","","","Observation.basedOn","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.basedOn","ORC",".inboundRelationship[typeCode=COMP].source[moodCode=EVN]","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.partOf","","Container
","","0","*","","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationAdministration], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationDispense], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationStatement], CanonicalType[http://hl7.org/fhir/StructureDefinition/Procedure], CanonicalType[http://hl7.org/fhir/StructureDefinition/Immunization], CanonicalType[http://hl7.org/fhir/StructureDefinition/ImagingStudy]]}
","Part of referenced event","A larger event of which this particular Observation is a component or step.  For example,  an observation as part of a procedure.","To link an Observation to an Encounter use `encounter`.  See the  [Notes](http://hl7.org/fhir/R4/observation.html#obsgrouping) below for guidance on referencing another Observation.","","","","","","","","","","","","","","","","","Observation.partOf","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.partOf","Varies by domain",".outboundRelationship[typeCode=FLFS].target","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.status","","","","1","1","Y","Y","Y","code {[]} {[]}
","registered | preliminary | final | amended +","The status of the result value.","This element is labeled as a modifier because the status contains codes that mark the resource as not currently valid.","Need to track the status of individual results. Some results are finalized before the whole report is finalized.","","","","","","","","","required","","http://hl7.org/fhir/ValueSet/observation-status","","","","","Observation.status","1","1","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.status","< 445584004 |Report by finality status|","OBX-11","status  Amended & Final are differentiated by whether it is the subject of a ControlAct event with a type of ""revise""","FiveWs.status","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.category","","","","0","*","","","","CodeableConcept {[]} {[]}
","Classification of  type of observation","A code that classifies the general type of observation being made.","In addition to the required category valueset, this element allows various categorization schemes based on the owner’s definition of the category and effectively multiple categories can be used at once.  The level of granularity is defined by the category concepts in the value set.","Used for filtering what observations are retrieved and displayed.","","","","","","","","","preferred","Codes for high level observation categories.","http://hl7.org/fhir/ValueSet/observation-category","","","","","Observation.category","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".outboundRelationship[typeCode=""COMP].target[classCode=""LIST"", moodCode=""EVN""].code","FiveWs.class","","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.code","","Name
","","1","1","Y","","Y","CodeableConcept {[]} {[]}
","Sexual Orientation","Describes what was observed. Sometimes this is called the observation ""name"".","*All* code-value and, if present, component.code-component.value pairs need to be taken into account to correctly understand the meaning of the observation.","Knowing what kind of observation is being made is essential to understanding the observation.","","","","<valueCodeableConcept xmlns=""http://hl7.org/fhir"">
  <coding>
    <system value=""http://loinc.org""/>
    <code value=""76690-7""/>
  </coding>
</valueCodeableConcept>","","","","","example","Codes identifying names of simple observations.","http://hl7.org/fhir/ValueSet/observation-codes","","","","","Observation.code","1","1","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.code","< 363787002 |Observable entity| OR < 386053000 |Evaluation procedure|","OBX-3","code","FiveWs.what[x]","116680003 |Is a|",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.subject","","","","1","1","Y","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/us/core/StructureDefinition/us-core-patient]]}
","Who and/or what the observation is about","The patient, or group of patients, location, or device this observation is about and into whose record the observation is placed. If the actual focus of the observation is different from the subject (or a sample of, part, or region of the subject), the `focus` element or the `code` itself specifies the actual focus of the observation.","One would expect this element to be a cardinality of 1..1. The only circumstance in which the subject can be missing is when the observation is made by a device that does not know the patient. In this case, the observation SHALL be matched to a patient through some context/channel matching technique, and at this point, the observation should be updated.","Observations have no value if you don't know who or what they're about.","","","","","","","","","","","","","","","","Observation.subject","0","1","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.subject","PID-3","participation[typeCode=RTGT]","FiveWs.subject[x]","FiveWs.subject","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.focus","","","","0","*","","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Resource]]}
","What the observation is about, when it is not about the subject of record","The actual focus of an observation when it is not the patient of record representing something or someone associated with the patient such as a spouse, parent, fetus, or donor. For example, fetus observations in a mother's record.  The focus of an observation could also be an existing condition,  an intervention, the subject's diet,  another observation of the subject,  or a body structure such as tumor or implanted device.   An example use case would be using the Observation resource to capture whether the mother is trained to change her child's tracheostomy tube. In this example, the child is the patient of record and the mother is the focus.","Typically, an observation is made about the subject - a patient, or group of patients, location, or device - and the distinction between the subject and what is directly measured for an observation is specified in the observation code itself ( e.g., ""Blood Glucose"") and does not need to be represented separately using this element.  Use `specimen` if a reference to a specimen is required.  If a code is required instead of a resource use either  `bodysite` for bodysites or the standard extension [focusCode](http://hl7.org/fhir/R4/extension-observation-focuscode.html).","","","","","","","","","","","","","","","","","Observation.focus","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","OBX-3","participation[typeCode=SBJ]","FiveWs.subject[x]","FiveWs.subject","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.encounter","","Context
","","0","1","","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Encounter]]}
","Healthcare event during which this observation is made","The healthcare event  (e.g. a patient and healthcare provider interaction) during which this observation is made.","This will typically be the encounter the event occurred within, but some events may be initiated prior to or after the official completion of an encounter but still be tied to the context of the encounter (e.g. pre-admission laboratory tests).","For some observations it may be important to know the link between an observation and a particular encounter.","","","","","","","","","","","","","","","","Observation.encounter","0","1","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.context","PV1","inboundRelationship[typeCode=COMP].source[classCode=ENC, moodCode=EVN]","FiveWs.context","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.effective[x]","","Occurrence
","","0","1","Y","","Y","dateTime {[]} {[]}
Period {[]} {[]}Timing {[]} {[]}instant {[]} {[]}","Clinically relevant time/time-period for observation","This records the time during which the patient had identified their emotional, romantic, sexual, or affectional attraction to another person.","At least a date should be present unless this observation is a historical report.  For recording imprecise or ""fuzzy"" times (For example, a blood glucose measurement taken ""after breakfast"") use the [Timing](http://hl7.org/fhir/R4/datatypes.html#timing) datatype which allow the measurement to be tied to regular life events.","Knowing when an observation was deemed true is important to its relevance as well as determining trends.","","","","","","","","","","","","","","","","Observation.effective[x]","0","1","us-core-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
us-core-1:Datetime must be at least to day. {$this is DateTime implies $this.toString().length() >= 10}","Event.occurrence[x]","OBX-14, and/or OBX-19 after v2.4  (depends on who observation made)","effectiveTime","FiveWs.done[x]","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.issued","","","","0","1","","","Y","instant {[]} {[]}
","Date/Time this version was made available","The date and time this version of the observation was made available to providers, typically after the results have been reviewed and verified.","For Observations that don’t require review and verification, it may be the same as the [`lastUpdated` ](http://hl7.org/fhir/R4/resource-definitions.html#Meta.lastUpdated) time of the resource itself.  For Observations that do require review and verification for certain updates, it might not be the same as the `lastUpdated` time of the resource itself due to a non-clinically significant update that doesn’t require the new version to be reviewed and verified again.","","","","","","","","","","","","","","","","","Observation.issued","0","1","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","OBR.22 (or MSH.7), or perhaps OBX-19 (depends on who observation made)","participation[typeCode=AUT].time","FiveWs.recorded","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.performer","","","","0","*","","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole], CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization], CanonicalType[http://hl7.org/fhir/StructureDefinition/CareTeam], CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient], CanonicalType[http://hl7.org/fhir/StructureDefinition/RelatedPerson]]}
","Who is responsible for the observation","Who was responsible for asserting the observed value as ""true"".","","May give a degree of confidence in the observation and also indicates where follow-up questions should be directed.","","","","","","","","","","","","","","","","Observation.performer","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Event.performer.actor","OBX.15 / (Practitioner)  OBX-16,  PRT-5:PRT-4='RO' /  (Device)  OBX-18 , PRT-10:PRT-4='EQUIP' / (Organization)  OBX-23,  PRT-8:PRT-4='PO'","participation[typeCode=PRF]","FiveWs.actor","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.value[x]","","","","0","1","","","Y","CodeableConcept {[]} {[]}
","Actual result","The information determined as a result of making the observation, if the information has a simple value.","An observation may have; 1)  a single value here, 2)  both a value and a set of related or component values,  or 3)  only a set of related or component values. If a value is present, the datatype for this element should be determined by Observation.code.  A CodeableConcept with just a text would be used instead of a string if the field was usually coded, or if the type associated with the Observation.code defines a coded value.  For additional guidance, see the [Notes section](http://hl7.org/fhir/R4/observation.html#notes) below.","An observation exists to have a value, though it might not if it is in error, or if it represents a group of observations.","","","","","","","","","","","","","type:$this}
","","","closed","Observation.value[x]","0","1","obs-7
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","< 441742003 |Evaluation finding|","OBX.2, OBX.5, OBX.6","value","363714003 |Interprets|","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.value[x]","valueCodeableConcept","","","0","1","Y","","Y","CodeableConcept {[]} {[]}
","Sexual Orientation","The Sexual Orientation value.","An observation may have; 1)  a single value here, 2)  both a value and a set of related or component values,  or 3)  only a set of related or component values. If a value is present, the datatype for this element should be determined by Observation.code.  A CodeableConcept with just a text would be used instead of a string if the field was usually coded, or if the type associated with the Observation.code defines a coded value.  For additional guidance, see the [Notes section](http://hl7.org/fhir/R4/observation.html#notes) below.","An observation exists to have a value, though it might not if it is in error, or if it represents a group of observations.","","","","","","","","","extensible","Concepts to support who Patient is attracted to","http://hl7.org/fhir/us/core/ValueSet/us-core-sexual-orientation","","","","","Observation.value[x]","0","1","obs-7
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","< 441742003 |Evaluation finding|","OBX.2, OBX.5, OBX.6","value","363714003 |Interprets|","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.dataAbsentReason","","","","0","1","","","","CodeableConcept {[]} {[]}
","Why the result is missing","Provides a reason why the expected value in the element Observation.value[x] is missing.","Null or exceptional values can be represented two ways in FHIR Observations.  One way is to simply include them in the value set and represent the exceptions in the value.  For example, measurement values for a serology test could be  ""detected"", ""not detected"", ""inconclusive"", or  ""specimen unsatisfactory"".   

The alternate way is to use the value element for actual observations and use the explicit dataAbsentReason element to record exceptional values.  For example, the dataAbsentReason code ""error"" could be used when the measurement was not completed. Note that an observation may only be reported if there are values to report. For example differential cell counts values may be reported only when > 0.  Because of these options, use-case agreements are required to interpret general observations for null or exceptional values.","For many results it is necessary to handle exceptional values in measurements.","","","","","","","","","extensible","Codes specifying why the result (`Observation.value[x]`) is missing.","http://hl7.org/fhir/ValueSet/data-absent-reason","","","","","Observation.dataAbsentReason","0","1","obs-6
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","","value.nullFlavor","","","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.interpretation","","Abnormal Flag
","","0","*","","","","CodeableConcept {[]} {[]}
","High, low, normal, etc.","A categorical assessment of an observation value.  For example, high, low, normal.","Historically used for laboratory results (known as 'abnormal flag' ),  its use extends to other use cases where coded interpretations  are relevant.  Often reported as one or more simple compact codes this element is often placed adjacent to the result value in reports and flow sheets to signal the meaning/normalcy status of the result.","For some results, particularly numeric results, an interpretation is necessary to fully understand the significance of a result.","","","","","","","","","extensible","Codes identifying interpretations of observations.","http://hl7.org/fhir/ValueSet/observation-interpretation","","","","","Observation.interpretation","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","< 260245000 |Findings values|","OBX-8","interpretationCode","363713009 |Has interpretation|","","",""
"http://hl7.org/fhir/us/core/StructureDefinition/us-core-observation-sexual-orientation","USCoreSexualOrientationObservationProfile","US Core Sexual Orientation Observation Profile","Observation.note","","","","0","*","","","","Annotation {[]} {[]}
","Comments about the observation","Comments about the observation or the results.","May include general statements about the observation, or statements about significant, unexpected or unreliable results values, or information about its source when relevant to its interpretation.","Need to be able to provide free text additional information.","","","","","","","","","","","","","","","","Observation.note","0","*","","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","NTE.3 (partner NTE to OBX, or sometimes another (child?) OBX)","subjectOf.observationEvent[code=""annotation""].value","","","","",""
