ござっ			御座っ			0	0	380	0	0	ござっ
ござら			御座ら			0	0	367	0	0	ござら
ござり			御座り			0	0	373	0	0	ござり
ござる			御座る			0	0	368	0	0	ござる
ござる			御座る			0	0	370	0	0	ござる
ござれ			御座れ			0	0	363	0	0	ござれ
ござれ			御座れ			0	0	365	0	0	ござれ
ござろ			御座ろ			0	0	366	0	0	ござろ
ござろう			御座ろう			0	0	366	0	0	ござろう
ござん			御座ん			0	0	379	0	0	ござん
ござーい			御座い			0	0	365	0	0	ござーい
ござーい			御座い			0	0	382	0	0	ござーい
ござーっ			御座ーっ			0	0	380	0	0	ござーっ
ござーる			御座る			0	0	368	0	0	ござーる
ござーる			御座る			0	0	370	0	0	ござーる
ござーん			御座ん			0	0	379	0	0	ござーん
ごぜえ			御座え			0	0	373	0	0	ごぜえ
さ			為			0	0	374	0	0	さ
さっ			去っ			0	0	380	0	0	さっ
さら			去ら			0	0	367	0	0	さら
さり			去り			0	0	373	0	0	さり
さりゃ			去りゃ			0	0	364	0	0	さりゃ
さる			去る			0	0	368	0	0	さる
さる			去る			0	0	370	0	0	さる
され			去れ			0	0	365	0	0	され
さろ			去ろ			0	0	365	0	0	さろ
さろ			去ろ			0	0	366	0	0	さろ
さろう			去ろう			0	0	366	0	0	さろう
さろっ			去ろっ			0	0	366	0	0	さろっ
さん			去ん			0	0	371	0	0	さん
さん			去ん			0	0	378	0	0	さん
さん			去ん			0	0	379	0	0	さん
し			為			0	0	367	0	0	し
し			為			0	0	373	0	0	し
しい			為い			0	0	373	0	0	しい
しまい			仕舞い			0	0	373	0	0	しまい
しまう			仕舞う			0	0	368	0	0	しまう
しまう			仕舞う			0	0	370	0	0	しまう
しまえ			仕舞え			0	0	365	0	0	しまえ
しまえ			仕舞え			0	0	363	0	0	しまえ
しまお			仕舞お			0	0	366	0	0	しまお
しまおう			仕舞おう			0	0	366	0	0	しまおう
しまおっ			仕舞おっ			0	0	366	0	0	しまおっ
しまっ			仕舞まっ			0	0	380	0	0	しまっ
しまつ			仕舞まつ			0	0	380	0	0	しまつ
しまは			仕舞は			0	0	367	0	0	しまは
しまはう			仕舞はう			0	0	366	0	0	しまはう
しまひ			仕舞ひ			0	0	373	0	0	しまひ
しまふ			仕舞ふ			0	0	368	0	0	しまふ
しまふ			仕舞ふ			0	0	370	0	0	しまふ
しまへ			仕舞へ			0	0	365	0	0	しまへ
しまへ			仕舞へ			0	0	363	0	0	しまへ
しまわ			仕舞わ			0	0	367	0	0	しまわ
しも			仕舞も			0	0	383	0	0	しも
しもう			仕舞う			0	0	383	0	0	しもう
しもぉ			仕舞ぉ			0	0	383	0	0	しもぉ
しょう			為ょう			0	0	366	0	0	しょう
しよ			為よ			0	0	366	0	0	しよ
しよう			為よう			0	0	366	0	0	しよう
しよっ			為よっ			0	0	366	0	0	しよっ
しよー			為よー			0	0	366	0	0	しよー
しろ			為ろ			0	0	365	0	0	しろ
じまい			仕舞い			0	0	373	0	0	じまい
じまう			仕舞う			0	0	368	0	0	じまう
じまう			仕舞う			0	0	370	0	0	じまう
じまえ			仕舞え			0	0	365	0	0	じまえ
じまえ			仕舞え			0	0	363	0	0	じまえ
じまお			仕舞お			0	0	366	0	0	じまお
じまおう			仕舞おう			0	0	366	0	0	じまおう
じまっ			仕舞っ			0	0	380	0	0	じまっ
じまつ			仕舞つ			0	0	380	0	0	じまつ
じまは			仕舞は			0	0	367	0	0	じまは
じまひ			仕舞ひ			0	0	373	0	0	じまひ
じまふ			仕舞ふ			0	0	368	0	0	じまふ
じまふ			仕舞ふ			0	0	370	0	0	じまふ
じまへ			仕舞へ			0	0	365	0	0	じまへ
じまわ			仕舞わ			0	0	367	0	0	じまわ
じもう			仕舞う			0	0	383	0	0	じもう
すりゃ			為りゃ			0	0	364	0	0	すりゃ
すりゃあ			為りゃあ			0	0	364	0	0	すりゃあ
する			為る			0	0	368	0	0	する
する			為る			0	0	370	0	0	する
すれ			為れ			0	0	363	0	0	すれ
すん			為ん			0	0	369	0	0	すん
すん			為ん			0	0	371	0	0	すん
せ			為せ			0	0	375	0	0	せ
せい			為い			0	0	365	0	0	せい
せえ			為え			0	0	367	0	0	せえ
せよ			為よ			0	0	365	0	0	せよ
つい			付い			0	0	382	0	0	つい
つか			付か			0	0	367	0	0	つか
つき			付き			0	0	373	0	0	つき
つきゃ			付きゃ			0	0	364	0	0	つきゃ
つく			付く			0	0	368	0	0	つく
つく			付く			0	0	370	0	0	つく
つけ			付け			0	0	367	0	0	つけ
つけ			付け			0	0	373	0	0	つけ
つけ			付け			0	0	363	0	0	つけ
つけよ			付けよ			0	0	365	0	0	つけよ
つけよ			付けよ			0	0	366	0	0	つけよ
つけよう			付けよう			0	0	366	0	0	つけよう
つけよっ			付けよっ			0	0	366	0	0	つけよっ
つけりゃ			付けりゃ			0	0	364	0	0	つけりゃ
つける			付ける			0	0	368	0	0	つける
つける			付ける			0	0	370	0	0	つける
つけれ			付けれ			0	0	363	0	0	つけれ
つけろ			付けろ			0	0	365	0	0	つけろ
つけん			付けん			0	0	371	0	0	つけん
つこ			付こ			0	0	366	0	0	つこ
つこう			付こう			0	0	366	0	0	つこう
つこっ			付こっ			0	0	366	0	0	つこっ
づい			付い			0	0	382	0	0	づい
づか			付か			0	0	367	0	0	づか
づき			付き			0	0	373	0	0	づき
づきゃ			付きゃ			0	0	364	0	0	づきゃ
づく			付く			0	0	368	0	0	づく
づく			付く			0	0	370	0	0	づく
づけ			付け			0	0	367	0	0	づけ
づけ			付け			0	0	373	0	0	づけ
づけ			付け			0	0	363	0	0	づけ
づけよ			付けよ			0	0	365	0	0	づけよ
づけよう			付けよう			0	0	366	0	0	づけよう
づけよっ			付けよっ			0	0	366	0	0	づけよっ
づけりゃ			付けりゃ			0	0	364	0	0	づけりゃ
づける			付ける			0	0	368	0	0	づける
づける			付ける			0	0	370	0	0	づける
づけれ			付けれ			0	0	363	0	0	づけれ
づけろ			付けろ			0	0	365	0	0	づけろ
づけん			付けん			0	0	371	0	0	づけん
づこ			付こ			0	0	366	0	0	づこ
づこう			付こう			0	0	366	0	0	づこう
でき			出来			0	0	367	0	0	でき
でき			出来			0	0	373	0	0	でき
できよ			出来よ			0	0	365	0	0	できよ
できよう			出来よう			0	0	366	0	0	できよう
できよっ			出来よっ			0	0	366	0	0	できよっ
できりゃ			出来りゃ			0	0	364	0	0	できりゃ
できる			出来る			0	0	368	0	0	できる
できる			出来る			0	0	370	0	0	できる
できれ			出来れ			0	0	363	0	0	できれ
できろ			出来ろ			0	0	365	0	0	できろ
できん			出来ん			0	0	371	0	0	できん
なあれ			成れ			0	0	365	0	0	なあれ
なっ			成っ			0	0	380	0	0	なっ
なつ			成つ			0	0	380	0	0	なつ
なら			成ら			0	0	367	0	0	なら
ならう			成らう			0	0	366	0	0	ならう
なり			成り			0	0	373	0	0	なり
なりゃ			成りゃ			0	0	364	0	0	なりゃ
なりゃ			成りゃ			0	0	381	0	0	なりゃ
なる			成る			0	0	368	0	0	なる
なる			成る			0	0	370	0	0	なる
なれ			成れ			0	0	363	0	0	なれ
なれ			成れ			0	0	365	0	0	なれ
なれ			成れ			0	0	367	0	0	なれ
なれ			成れ			0	0	373	0	0	なれ
なれよ			成れよ			0	0	365	0	0	なれよ
なれよう			成れよう			0	0	366	0	0	なれよう
なれよっ			成れよっ			0	0	366	0	0	なれよっ
なれりゃ			成れりゃ			0	0	364	0	0	なれりゃ
なれる			成れる			0	0	368	0	0	なれる
なれる			成れる			0	0	370	0	0	なれる
なれれ			成れれ			0	0	363	0	0	なれれ
なれろ			成れろ			0	0	365	0	0	なれろ
なれん			成れん			0	0	371	0	0	なれん
なろ			成ろ			0	0	365	0	0	なろ
なろ			成ろ			0	0	366	0	0	なろ
なろう			成ろう			0	0	366	0	0	なろう
なろっ			成ろっ			0	0	366	0	0	なろっ
なん			成ん			0	0	371	0	0	なん
なん			成ん			0	0	378	0	0	なん
まい			仕舞い			0	0	373	0	0	まい
まう			仕舞う			0	0	368	0	0	まう
まう			仕舞う			0	0	370	0	0	まう
まえ			仕舞え			0	0	365	0	0	まえ
まおう			仕舞おう			0	0	366	0	0	まおう
まくっ			捲くっ			0	0	380	0	0	まくっ
まくつ			捲くつ			0	0	380	0	0	まくつ
まくら			捲ら			0	0	367	0	0	まくら
まくり			捲り			0	0	373	0	0	まくり
まくりゃ			捲りゃ			0	0	364	0	0	まくりゃ
まくる			捲る			0	0	368	0	0	まくる
まくる			捲る			0	0	370	0	0	まくる
まくれ			捲れ			0	0	363	0	0	まくれ
まくれ			捲れ			0	0	365	0	0	まくれ
まくろ			捲ろ			0	0	365	0	0	まくろ
まくろ			捲ろ			0	0	366	0	0	まくろ
まくろう			捲ろう			0	0	366	0	0	まくろう
まくろっ			捲ろっ			0	0	366	0	0	まくろっ
まくん			捲ん			0	0	369	0	0	まくん
まくん			捲ん			0	0	371	0	0	まくん
まくん			捲ん			0	0	378	0	0	まくん
まくん			捲ん			0	0	379	0	0	まくん
まわ			仕舞わ			0	0	367	0	0	まわ
もらい			貰い			0	0	373	0	0	もらい
もらう			貰う			0	0	368	0	0	もらう
もらう			貰う			0	0	370	0	0	もらう
もらえ			貰え			0	0	365	0	0	もらえ
もらえ			貰え			0	0	367	0	0	もらえ
もらえ			貰え			0	0	373	0	0	もらえ
もらえ			貰え			0	0	363	0	0	もらえ
もらえよ			貰えよ			0	0	365	0	0	もらえよ
もらえよ			貰えよ			0	0	366	0	0	もらえよ
もらえよう			貰えよう			0	0	366	0	0	もらえよう
もらえよっ			貰えよっ			0	0	366	0	0	もらえよっ
もらえりゃ			貰えりゃ			0	0	364	0	0	もらえりゃ
もらえる			貰える			0	0	368	0	0	もらえる
もらえる			貰える			0	0	370	0	0	もらえる
もらえれ			貰えれ			0	0	363	0	0	もらえれ
もらえん			貰えん			0	0	371	0	0	もらえん
もらお			貰お			0	0	366	0	0	もらお
もらおう			貰おう			0	0	366	0	0	もらおう
もらおっ			貰おっ			0	0	366	0	0	もらおっ
もらっ			貰っ			0	0	380	0	0	もらっ
もらわ			貰わ			0	0	367	0	0	もらわ
もろ			貰ろ			0	0	383	0	0	もろ
もろう			貰う			0	0	383	0	0	もろう
や			遣			0	0	365	0	0	や
やっ			遣っ			0	0	380	0	0	やっ
やつ			遣つ			0	0	380	0	0	やつ
やら			遣ら			0	0	367	0	0	やら
やらう			遣らう			0	0	366	0	0	やらう
やり			遣り			0	0	373	0	0	やり
やりゃ			遣りゃ			0	0	364	0	0	やりゃ
やりゃ			遣りゃ			0	0	381	0	0	やりゃ
やる			遣る			0	0	368	0	0	やる
やる			遣る			0	0	370	0	0	やる
やれ			遣れ			0	0	363	0	0	やれ
やれ			遣れ			0	0	365	0	0	やれ
やれ			遣れ			0	0	367	0	0	やれ
やれ			遣れ			0	0	373	0	0	やれ
やれっ			遣れっ			0	0	377	0	0	やれっ
やれよ			遣よ			0	0	365	0	0	やれよ
やれよ			遣よ			0	0	366	0	0	やれよ
やれよう			遣よう			0	0	366	0	0	やれよう
やれよっ			遣よっ			0	0	366	0	0	やれよっ
やれりゃ			遣りゃ			0	0	364	0	0	やれりゃ
やれる			遣れる			0	0	368	0	0	やれる
やれる			遣れる			0	0	370	0	0	やれる
やれれ			遣れれ			0	0	363	0	0	やれれ
やれろ			遣れろ			0	0	365	0	0	やれろ
やれん			遣れん			0	0	371	0	0	やれん
やろ			遣ろ			0	0	365	0	0	やろ
やろ			遣ろ			0	0	366	0	0	やろ
やろう			遣ろう			0	0	366	0	0	やろう
やろっ			遣ろっ			0	0	366	0	0	やろっ
やん			遣ん			0	0	371	0	0	やん
やん			遣ん			0	0	378	0	0	やん
やん			遣ん			0	0	379	0	0	やん
ゆか			行か			0	0	367	0	0	ゆか
ゆき			行き			0	0	373	0	0	ゆき
ゆきゃ			行きゃ			0	0	364	0	0	ゆきゃ
ゆく			行く			0	0	368	0	0	ゆく
ゆく			行く			0	0	370	0	0	ゆく
ゆけ			行け			0	0	365	0	0	ゆけ
ゆけ			行け			0	0	363	0	0	ゆけ
ゆこ			行こ			0	0	366	0	0	ゆこ
ゆこう			行こう			0	0	366	0	0	ゆこう
ゆこっ			行こっ			0	0	366	0	0	ゆこっ
いか		て	行か			0	395	367	0	0	いか
いか		で	行か			0	397	367	0	0	いか
いき		て	行き			0	395	373	0	0	いき
いき		で	行き			0	397	373	0	0	いき
いきゃ		て	行きゃ			0	395	364	0	0	いきゃ
いきゃ		で	行きゃ			0	397	364	0	0	いきゃ
いく		て	行く			0	395	368	0	0	いく
いく		で	行く			0	397	368	0	0	いく
いく		て	行く			0	395	370	0	0	いく
いく		で	行く			0	397	370	0	0	いく
いけ		て	行け			0	395	367	0	0	いけ
いけ		で	行け			0	397	367	0	0	いけ
いけ		て	行け			0	395	373	0	0	いけ
いけ		で	行け			0	397	373	0	0	いけ
いけ		て	行け			0	395	363	0	0	いけ
いけ		で	行け			0	397	363	0	0	いけ
いけ		て	行け			0	395	365	0	0	いけ
いけ		で	行け			0	397	365	0	0	いけ
いけよ		て	行けよ			0	395	365	0	0	いけよ
いけよ		で	行けよ			0	397	365	0	0	いけよ
いけよ		て	行けよ			0	395	366	0	0	いけよ
いけよ		で	行けよ			0	397	366	0	0	いけよ
いけよう		て	行けよう			0	395	366	0	0	いけよう
いけよう		で	行けよう			0	397	366	0	0	いけよう
いけよっ		て	行けよっ			0	395	366	0	0	いけよっ
いけよっ		で	行けよっ			0	397	366	0	0	いけよっ
いけりゃ		て	行けりゃ			0	395	364	0	0	いけりゃ
いけりゃ		で	行けりゃ			0	397	364	0	0	いけりゃ
いける		て	行ける			0	395	368	0	0	いける
いける		で	行ける			0	397	368	0	0	いける
いける		て	行ける			0	395	370	0	0	いける
いける		で	行ける			0	397	370	0	0	いける
いけれ		て	行けれ			0	395	363	0	0	いけれ
いけれ		で	行けれ			0	397	363	0	0	いけれ
いけろ		て	行けろ			0	395	365	0	0	いけろ
いけろ		で	行けろ			0	397	365	0	0	いけろ
いけん		て	行けん			0	395	371	0	0	いけん
いけん		で	行けん			0	397	371	0	0	いけん
いこ		て	行こ			0	395	366	0	0	いこ
いこ		で	行こ			0	397	366	0	0	いこ
いこう		て	行こう			0	395	366	0	0	いこう
いこう		で	行こう			0	397	366	0	0	いこう
いこっ		て	行こっ			0	395	366	0	0	いこっ
いこっ		で	行こっ			0	397	366	0	0	いこっ
いっ		て	行いっ			0	395	380	0	0	いっ
いっ		で	行いっ			0	397	380	0	0	いっ
いっけ		て	行け			0	395	367	0	0	いっけ
いっけ		で	行け			0	397	367	0	0	いっけ
いつ		て	行つ			0	395	380	0	0	いつ
いつ		で	行つ			0	397	380	0	0	いつ
うる		て	得る			0	395	368	0	0	うる
うる		で	得る			0	397	368	0	0	うる
うる		て	得る			0	395	370	0	0	うる
うる		で	得る			0	397	370	0	0	うる
え		て	得			0	395	367	0	0	え
え		で	得			0	397	367	0	0	え
え		て	得			0	395	376	0	0	え
え		で	得			0	397	376	0	0	え
えよ		て	得よ			0	395	365	0	0	えよ
えよ		で	得よ			0	397	365	0	0	えよ
えよ		て	得よ			0	395	366	0	0	えよ
えよ		で	得よ			0	397	366	0	0	えよ
えよう		て	得よう			0	395	366	0	0	えよう
えよう		で	得よう			0	397	366	0	0	えよう
えよっ		て	得よっ			0	395	366	0	0	えよっ
えよっ		で	得よっ			0	397	366	0	0	えよっ
えりゃ		て	得りゃ			0	395	364	0	0	えりゃ
えりゃ		で	得りゃ			0	397	364	0	0	えりゃ
える		て	得る			0	395	368	0	0	える
える		で	得る			0	397	368	0	0	える
える		て	得る			0	395	370	0	0	える
える		で	得る			0	397	370	0	0	える
えれ		て	得れ			0	395	363	0	0	えれ
えれ		で	得れ			0	397	363	0	0	えれ
えろ		て	得ろ			0	395	365	0	0	えろ
えろ		で	得ろ			0	397	365	0	0	えろ
えん		て	得ん			0	395	371	0	0	えん
えん		で	得ん			0	397	371	0	0	えん
おい		て	置い			0	395	382	0	0	おい
おい		で	置い			0	397	382	0	0	おい
おか		て	置か			0	395	367	0	0	おか
おか		で	置か			0	397	367	0	0	おか
おき		て	置き			0	395	373	0	0	おき
おき		で	置き			0	397	373	0	0	おき
おきゃ		て	置きゃ			0	395	364	0	0	おきゃ
おきゃ		で	置きゃ			0	397	364	0	0	おきゃ
おく		て	置く			0	395	368	0	0	おく
おく		で	置く			0	397	368	0	0	おく
おく		て	置く			0	395	370	0	0	おく
おく		で	置く			0	397	370	0	0	おく
おけ		て	置け			0	395	363	0	0	おけ
おけ		で	置け			0	397	363	0	0	おけ
おけ		て	置け			0	395	365	0	0	おけ
おけ		で	置け			0	397	365	0	0	おけ
おこ		て	置こ			0	395	366	0	0	おこ
おこ		で	置こ			0	397	366	0	0	おこ
おこう		て	置こう			0	395	366	0	0	おこう
おこう		で	置こう			0	397	366	0	0	おこう
おこっ		て	置こっ			0	395	366	0	0	おこっ
おこっ		で	置こっ			0	397	366	0	0	おこっ
き		て	来			0	395	373	0	0	き
き		で	来			0	397	373	0	0	き
きっ		て	切っ			0	395	380	0	0	きっ
きっ		で	切っ			0	397	380	0	0	きっ
きつ		て	切つ			0	395	380	0	0	きつ
きつ		で	切つ			0	397	380	0	0	きつ
きら		て	切ら			0	395	367	0	0	きら
きら		で	切ら			0	397	367	0	0	きら
きり		て	切り			0	395	373	0	0	きり
きり		で	切り			0	397	373	0	0	きり
きりゃ		て	切りゃ			0	395	364	0	0	きりゃ
きりゃ		で	切りゃ			0	397	364	0	0	きりゃ
きりゃ		て	切りゃ			0	395	381	0	0	きりゃ
きりゃ		で	切りゃ			0	397	381	0	0	きりゃ
きる		て	切る			0	395	368	0	0	きる
きる		で	切る			0	397	368	0	0	きる
きる		て	切る			0	395	370	0	0	きる
きる		で	切る			0	397	370	0	0	きる
きれ		て	切れ			0	395	373	0	0	きれ
きれ		で	切れ			0	397	373	0	0	きれ
きれ		て	切れ			0	395	363	0	0	きれ
きれ		で	切れ			0	397	363	0	0	きれ
きれ		て	切れ			0	395	365	0	0	きれ
きれ		で	切れ			0	397	365	0	0	きれ
きれる		て	切れる			0	395	368	0	0	きれる
きれる		で	切れる			0	397	368	0	0	きれる
きろ		て	切ろ			0	395	365	0	0	きろ
きろ		で	切ろ			0	397	365	0	0	きろ
きろ		て	切ろ			0	395	366	0	0	きろ
きろ		で	切ろ			0	397	366	0	0	きろ
きろう		て	切ろう			0	395	366	0	0	きろう
きろう		で	切ろう			0	397	366	0	0	きろう
きろっ		て	切ろっ			0	395	366	0	0	きろっ
きろっ		で	切ろっ			0	397	366	0	0	きろっ
きん		て	切ん			0	395	378	0	0	きん
きん		で	切ん			0	397	378	0	0	きん
きん		て	切ん			0	395	371	0	0	きん
きん		で	切ん			0	397	371	0	0	きん
きん		て	切ん			0	395	379	0	0	きん
きん		で	切ん			0	397	379	0	0	きん
ぎり		て	切り			0	395	373	0	0	ぎり
ぎり		で	切り			0	397	373	0	0	ぎり
ぎる		て	切る			0	395	370	0	0	ぎる
ぎる		で	切る			0	397	370	0	0	ぎる
ぎれ		て	切れ			0	395	365	0	0	ぎれ
ぎれ		で	切れ			0	397	365	0	0	ぎれ
くりゃ		て	来りゃ			0	395	364	0	0	くりゃ
くりゃ		で	来りゃ			0	397	364	0	0	くりゃ
