URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.org/fhir/link-type,4.0.1,active,"2.16.840.1.113883.4.642.4.424",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","ValueSet/link-type"
http://hl7.org/fhir/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.4.331",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","ValueSet/location-mode"
http://hl7.org/fhir/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.333",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","ValueSet/location-status"
http://hl7.org/fhir/name-use,4.0.1,active,"2.16.840.1.113883.4.642.4.66",NameUse,NameUse,"The use of a human name.","ValueSet/name-use"
http://hl7.org/fhir/narrative-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.56",NarrativeStatus,NarrativeStatus,"The status of a resource narrative.","ValueSet/us-core-narrative-status"
http://hl7.org/fhir/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.4.401",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","ValueSet/us-core-observation-smoking-status-status,ValueSet/observation-status"
http://hl7.org/fhir/provenance-entity-role,4.0.1,draft,"2.16.840.1.113883.4.642.4.437",ProvenanceEntityRole,ProvenanceEntityRole,"How an entity was used in an activity.","ValueSet/provenance-entity-role"
http://hl7.org/fhir/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.4.60",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","ValueSet/quantity-comparator"
http://hl7.org/fhir/questionnaire-answers-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.448",QuestionnaireResponseStatus,QuestionnaireResponseStatus,"Lifecycle status of the questionnaire response.","ValueSet/questionnaire-answers-status"
http://hl7.org/fhir/reaction-event-severity,4.0.1,draft,"2.16.840.1.113883.4.642.4.136",AllergyIntoleranceSeverity,AllergyIntoleranceSeverity,"Clinical assessment of the severity of a reaction event as a whole, potentially considering multiple different manifestations.","ValueSet/reaction-event-severity"
http://hl7.org/fhir/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.4.114",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","ValueSet/request-intent,ValueSet/care-plan-intent"
http://hl7.org/fhir/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.4.116",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","ValueSet/request-priority"
http://hl7.org/fhir/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.112",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","ValueSet/request-status"
http://hl7.org/fhir/resource-types,4.0.1,active,,ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","ValueSet/resource-types,ValueSet/care-plan-activity-kind"
http://hl7.org/fhir/sid/cvx,4.0.0,active,"2.16.840.1.113883.12.292",CVX,Vaccine Administered Code Set (CVX),"The CDC's National Center of Immunization and Respiratory Diseases (NCIRD - see [https://www.cdc.gov/ncird/](https://www.cdc.gov/ncird/)) developed and maintains the CVX (vaccine administered) code set. It includes both active and inactive vaccines available in the US. CVX codes for inactive vaccines allow transmission of historical immunization records. When a MVX (manufacturer) code is paired with a CVX (vaccine administered) code, the specific trade named vaccine may be indicated. These codes should be used for immunization messages using either HL7 Version 2.3.1 or HL7 Version 2.5.1. CVX is the underlying Master Code System for V2 table 0292 (Vaccines Administered). The machine readable name for CVX in PHIN VADS is PH_VaccinesAdministeredCVX_CDC_NIP. The version of the CVX code set for certification can be found on the archive page:[https://www2a.cdc.gov/vaccines/iis/iisstandards/mu3versioned_codes.asp](https://www2a.cdc.gov/vaccines/iis/iisstandards/mu3versioned_codes.asp)     The Status column indicates if the vaccine is currently available in the United States.    *  Active: A currently available administrable vaccine     *  Inactive: An administrable vaccine formulation that is no longer available for patient administration, but can be found in historical patient records OR A historical record of a vaccine administered where the exact formulation is unknown     *  Pending: A vaccine that is expected to become active in the future     *  Non-US: A vaccine that available outside the US only     *  Never Active: A vaccine that was never available and is not in the pipeline of new vaccines     The Last Updated column indicates the last time this particular vaccine code was updated in this table.    Questions regarding this table should be directed to the IIS Technical Assistance Team via iisinfo@cdc.gov (or use mailing address via [https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx#addr](https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx#addr))     HL7 Implementers should note that 'Status' IS NOT CONCEPT STATUS as all codes are ACTIVE in this code system.    The current code system is available via [https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx](https://www2a.cdc.gov/vaccines/iis/iisstandards/vaccines.asp?rpt=cvx)","ValueSet/2.16.840.1.113762.1.4.1010.6"
http://hl7.org/fhir/sid/icd-10-cm,2.0.1,active,"2.16.840.1.113883.6.90",Icd10CM,International Classification of Diseases, 10th Revision, Clinical Modification (ICD-10-CM),"The International Classification of Diseases, 10th Revision, Clinical Modification (ICD-10-CM), describes the classification of morbidity and mortality information for statistical purposes and for the indexing of healthcare records by diseases. The ICD-10-CM codes can be used as the value of the Act.cd attribute.","ValueSet/us-core-condition-code-current,ValueSet/us-core-condition-code"
http://hl7.org/fhir/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.472",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","ValueSet/specimen-status"
http://hl7.org/fhir/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.4.212",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","ValueSet/udi-entry-type"
http://hl7.org/fhir/us/core/CodeSystem/condition-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.16.2",USCoreConditionCategoryExtensionCodes,US Core Condition Category Extension Codes,"Set of codes that are needed for implementation of the US-Core Condition Profile. These codes are used as extensions to the FHIR and US Core value sets.","ValueSet/us-core-problem-or-health-concern"
http://hl7.org/fhir/us/core/CodeSystem/us-core-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.16.3",USCoreCategory,US Core Category,"Category codes used across US Core Profiles and resource types. They are typically used when there is a need for categorization for searching and finding resources or workflow hints.","ValueSet/us-core-screening-assessment-observation-category,ValueSet/us-core-simple-observation-category,ValueSet/us-core-screening-assessment-condition-category,ValueSet/us-core-servicerequest-category,ValueSet/us-core-screening-assessment-observation-maximum-category"
http://hl7.org/fhir/us/core/CodeSystem/us-core-documentreference-category,8.0.0,active,"2.16.840.1.113883.4.642.40.2.16.4",USCoreDocumentReferencesCategoryCodes,US Core DocumentReferences Category Codes,"The US Core DocumentReferences Type Code System is a 'starter set' of categories supported for fetching and storing DocumentReference Resources.","ValueSet/us-core-documentreference-category"
http://hl7.org/fhir/us/core/CodeSystem/us-core-provenance-participant-type,8.0.0,active,"2.16.840.1.113883.4.642.40.2.16.5",USCoreProvenancePaticipantTypeExtensionCodes,US Core Provenance Participant Type Extension Codes,"Set of codes that are needed for implementation of the US-Core Provenance Profile. These codes are used as extensions to the FHIR value sets.","ValueSet/us-core-provenance-participant-type"
http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode,1.4.0,active,"1.3.6.1.4.1.19376.1.2.3",IHE_FormatCode_codesystem,IHE Format Code set for use with Document Sharing,"The [IHE](http://www.ihe.net) FormatCode code system with canonical URI of http://ihe.net/fhir/ihe.formatcode.fhir/CodeSystem/formatcode is defined to be the set of FormatCodes define by IHE, for use with [Document Sharing](https://profiles.ihe.net/ITI/HIE-Whitepaper/index.html). This code set additionally includes, as deprecated, format codes defined by [HL7 for some Implementation Guides](http://wiki.hl7.org/index.php?title=CDA_Format_Codes_for_IHE_XDS). The HL7 codes are now managed by HL7. The set of IHE FormatCode codes was listed in HITSP C80 Table 2-153 Format Code Value Set Definition, but since has been updated. The use of the FormatCode specifies the technical format of the document. The FormatCode tends to reference the IHE Content Profile (Implementation Guide) that defines the use-case and constraints. The FormatCode is a further specialization more detailed than the mime-type. The FormatCode provides sufficient metadata information to allow any potential document content consumer to know if it can process and/or display by identifying a document encoding, structure and template. The set of codes is intended to be preferred.","ValueSet/v3-HL7FormatCodes"
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/us-core-diagnosticreport-category,ValueSet/c80-doc-typecodes,ValueSet/us-core-documentreference-type,ValueSet/2.16.840.1.113883.3.88.12.80.62,ValueSet/document-classcodes,ValueSet/2.16.840.1.113762.1.4.1267.13,ValueSet/us-core-clinical-note-type,ValueSet/us-core-goal-description,ValueSet/us-core-laboratory-test-codes,ValueSet/us-core-diagnosticreport-report-and-note-codes,ValueSet/care-team-category,ValueSet/2.16.840.1.113883.11.20.9.69.4,ValueSet/observation-codes,ValueSet/us-core-procedure-code"
http://snomed.info/sct,null,active,"2.16.840.1.113883.6.96",SNOMED_CT,SNOMED CT (all versions),"SNOMED CT is the most comprehensive and precise clinical health terminology product in the world, owned and distributed around the world by The International Health Terminology Standards Development Organisation (IHTSDO).","ValueSet/servicerequest-category,ValueSet/specimen-container-type,ValueSet/2.16.840.1.113762.1.4.1099.54,ValueSet/procedure-followup,ValueSet/us-core-goal-description,ValueSet/us-core-condition-code-current,ValueSet/specimen-collection-method,ValueSet/medication-form-codes,ValueSet/body-site,ValueSet/manifestation-or-symptom,ValueSet/procedure-code,ValueSet/goal-start-event,ValueSet/medication-as-needed-reason,ValueSet/2.16.840.1.113762.1.4.1166.22,ValueSet/c80-facilitycodes,ValueSet/immunization-reason,ValueSet/2.16.840.1.113762.1.4.1267.3,ValueSet/substance-code,ValueSet/us-core-procedure-code,ValueSet/observation-methods,ValueSet/care-plan-category,ValueSet/questionnaire-answers,ValueSet/servicerequest-orderdetail,ValueSet/clinical-findings,ValueSet/condition-stage,ValueSet/immunization-target-disease,ValueSet/encounter-reason,ValueSet/additional-instruction-codes,ValueSet/participant-role,ValueSet/approach-site-codes,ValueSet/device-action,ValueSet/us-core-condition-code,ValueSet/medication-codes,ValueSet/device-kind,ValueSet/performer-role,ValueSet/c80-practice-codes,ValueSet/referencerange-appliesto,ValueSet/us-core-servicerequest-category,ValueSet/route-codes,ValueSet/care-plan-activity-outcome,ValueSet/procedure-outcome,ValueSet/procedure-category,ValueSet/2.16.840.1.113762.1.4.1021.121,ValueSet/condition-code,ValueSet/condition-stage-type,ValueSet/procedure-not-performed-reason,ValueSet/immunization-status-reason,ValueSet/administration-method-codes,ValueSet/condition-severity"
http://terminology.hl7.org/CodeSystem/PHOccupationalDataForHealthODH,2.0.1,active,"2.16.840.1.114222.4.5.327",PHOccupationalDataForHealthODH,Occupational Data for Health (ODH),"The concepts representing the values supporting Occupational Data for Health, including Job Supervisory Level or Pay Grade (ODH) code system consists of data elements that describe a person's work information, structured to facilitate individual, population, and public health use; not intended to support billing.).","ValueSet/2.16.840.1.114222.4.11.7900,ValueSet/2.16.840.1.114222.4.11.7901"
http://terminology.hl7.org/CodeSystem/admit-source,1.0.0,draft,"2.16.840.1.113883.4.642.1.1092",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","ValueSet/encounter-admit-source"
http://terminology.hl7.org/CodeSystem/allergyintolerance-clinical,1.0.0,draft,"2.16.840.1.113883.4.642.1.1373",AllergyIntoleranceClinicalStatusCodes,AllergyIntolerance Clinical Status Codes,"Preferred value set for AllergyIntolerance Clinical Status.","ValueSet/allergyintolerance-clinical"
http://terminology.hl7.org/CodeSystem/allergyintolerance-verification,1.0.0,draft,"2.16.840.1.113883.4.642.1.1371",AllergyIntoleranceVerificationStatus,AllergyIntolerance Verification Status,"The verification status to support or decline the clinical status of the allergy or intolerance.","ValueSet/allergyintolerance-verification"
http://terminology.hl7.org/CodeSystem/common-tags,1.0.0,draft,"2.16.840.1.113883.4.642.1.1067",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","ValueSet/common-tags"
http://terminology.hl7.org/CodeSystem/condition-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1073",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","ValueSet/condition-category,ValueSet/us-core-problem-or-health-concern"
http://terminology.hl7.org/CodeSystem/condition-clinical,3.0.0,active,"2.16.840.1.113883.4.642.1.1074",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","ValueSet/condition-clinical"
http://terminology.hl7.org/CodeSystem/condition-ver-status,2.0.0,draft,"2.16.840.1.113883.4.642.1.1075",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","ValueSet/condition-ver-status"
http://terminology.hl7.org/CodeSystem/contactentity-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1129",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","ValueSet/contactentity-type"
http://terminology.hl7.org/CodeSystem/contractsignertypecodes,1.0.0,draft,"2.16.840.1.113883.4.642.1.1201",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/coverage-class,1.0.0,draft,"2.16.840.1.113883.4.642.1.1147",CoverageClassCodes,Coverage Class Codes,"This value set includes Coverage Class codes.","ValueSet/coverage-class"
http://terminology.hl7.org/CodeSystem/coverage-copay-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1149",CoverageCopayTypeCodes,Coverage Copay Type Codes,"This value set includes sample Coverage Copayment Type codes.","ValueSet/coverage-copay-type"
http://terminology.hl7.org/CodeSystem/data-absent-reason,1.0.0,active,"2.16.840.1.113883.4.642.4.1048",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","ValueSet/data-absent-reason"
http://terminology.hl7.org/CodeSystem/device-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1082",FHIRDeviceStatusReason,FHIRDeviceStatusReason,"The availability status reason of the device.","ValueSet/device-status-reason"
http://terminology.hl7.org/CodeSystem/diagnosis-role,1.1.0,draft,"2.16.840.1.113883.4.642.1.1054",DiagnosisRole,Diagnosis Role,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","ValueSet/diagnosis-role"
http://terminology.hl7.org/CodeSystem/diet,1.0.0,draft,"2.16.840.1.113883.4.642.1.1091",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","ValueSet/encounter-diet"
http://terminology.hl7.org/CodeSystem/dose-rate-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1069",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","ValueSet/dose-rate-type"
http://terminology.hl7.org/CodeSystem/encounter-special-arrangements,1.0.0,draft,"2.16.840.1.113883.4.642.1.1090",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","ValueSet/encounter-special-arrangements"
http://terminology.hl7.org/CodeSystem/ex-coverage-financial-exception,1.0.0,draft,"2.16.840.1.113883.4.642.1.1329",ExampleCoverageFinancialExceptionCodes,Example Coverage Financial Exception Codes,"This value set includes Example Coverage Financial Exception Codes.","ValueSet/coverage-financial-exception"
http://terminology.hl7.org/CodeSystem/extra-security-role-type,1.0.0,draft,,SecurityRoleType,Security Role Type,"This CodeSystem contains Additional FHIR-defined Security Role types not defined elsewhere","ValueSet/security-role-type"
http://terminology.hl7.org/CodeSystem/goal-achievement,1.0.0,draft,"2.16.840.1.113883.4.642.1.1375",GoalAchievementStatus,Goal achievement status,"Describes the progression, or lack thereof, towards the goal against the target.","ValueSet/goal-achievement"
http://terminology.hl7.org/CodeSystem/goal-category,2.0.0,active,"2.16.840.1.113883.4.642.1.1097",GoalCategory,Goal category,"Codes for grouping goals to use for filtering or presentation.","ValueSet/goal-category"
http://terminology.hl7.org/CodeSystem/goal-priority,1.0.0,draft,"2.16.840.1.113883.4.642.1.1096",GoalPriority,Goal priority,"Indicates the level of importance associated with reaching or sustaining a goal.","ValueSet/goal-priority"
http://terminology.hl7.org/CodeSystem/icd9cm,2.0.1,retired,"2.16.840.1.113883.6.2",Icd9cm,ICD-9CM,"International Classification of Diseases revision 9, with Clinical Modifications (ICD 9 CM)","ValueSet/us-core-condition-code"
http://terminology.hl7.org/CodeSystem/immunization-funding-source,1.0.0,draft,"2.16.840.1.113883.4.642.1.1100",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","ValueSet/immunization-funding-source"
http://terminology.hl7.org/CodeSystem/immunization-origin,1.0.0,draft,"2.16.840.1.113883.4.642.1.1101",ImmunizationOriginCodes,Immunization Origin Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the data when the report of the immunization event is not based on information from the person, entity or organization who administered the vaccine. This value set is provided as a suggestive example.","ValueSet/immunization-origin"
http://terminology.hl7.org/CodeSystem/immunization-program-eligibility,1.0.0,draft,"2.16.840.1.113883.4.642.1.1099",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","ValueSet/immunization-program-eligibility"
http://terminology.hl7.org/CodeSystem/immunization-subpotent-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1098",ImmunizationSubpotentReason,Immunization Subpotent Reason,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why a dose is considered to be subpotent. This value set is provided as a suggestive example.","ValueSet/immunization-subpotent-reason"
http://terminology.hl7.org/CodeSystem/location-physical-type,2.0.0,draft,"2.16.840.1.113883.4.642.1.1108",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.  This includes several 'non physical' codes which are still considered a location.","ValueSet/location-physical-type"
http://terminology.hl7.org/CodeSystem/medicationdispense-performer-function,1.0.0,draft,"2.16.840.1.113883.4.642.1.1319",MedicationDispensePerformerFunctionCodes,MedicationDispense Performer Function Codes,"MedicationDispense Performer Function Codes","ValueSet/medicationdispense-performer-function"
http://terminology.hl7.org/CodeSystem/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.4.1313",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","ValueSet/medicationdispense-status"
http://terminology.hl7.org/CodeSystem/medicationrequest-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1323",MedicationRequestCategoryCodes,MedicationRequest Category Codes,"MedicationRequest Category Codes","ValueSet/medicationrequest-category"
http://terminology.hl7.org/CodeSystem/medicationrequest-course-of-therapy,1.0.0,draft,"2.16.840.1.113883.4.642.1.1327",MedicationRequestCourseOfTherapyCodes,MedicationRequest Course of Therapy Codes,"MedicationRequest Course of Therapy Codes","ValueSet/medicationrequest-course-of-therapy"
http://terminology.hl7.org/CodeSystem/medicationrequest-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1325",MedicationRequestStatusReasonCodes,MedicationRequest Status Reason Codes,"MedicationRequest Status Reason Codes","ValueSet/medicationrequest-status-reason"
http://terminology.hl7.org/CodeSystem/nubc-UB92,2.0.1,active,"2.16.840.1.113883.6.21",NubcUB92,National Uniform Billing Council, UB 92,"National Uniform Billing Council, UB 92","ValueSet/v3-USEncounterDischargeDisposition"
http://terminology.hl7.org/CodeSystem/observation-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1125",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","ValueSet/us-core-screening-assessment-observation-category,ValueSet/us-core-simple-observation-category,ValueSet/us-core-clinical-result-observation-category,ValueSet/observation-category,ValueSet/us-core-screening-assessment-observation-maximum-category"
http://terminology.hl7.org/CodeSystem/organization-type,2.0.0,draft,"2.16.840.1.113883.4.642.1.1128",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","ValueSet/organization-type"
http://terminology.hl7.org/CodeSystem/participant-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1089",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","ValueSet/encounter-participant-type"
http://terminology.hl7.org/CodeSystem/provenance-participant-type,1.1.0,active,"2.16.840.1.113883.4.642.1.1131",ProvenanceParticipantType,Provenance participant type,"These codes define the type of participation by an agent in a provenance activity. An agent is something that bears the responsibility identified by the type of participation in the activity taking place, for the existence of an entity, or for another agent's activity. An Agent may be An agent, device, system, organization, group, care-team, or other identifiable thing.","ValueSet/us-core-provenance-participant-type"
http://terminology.hl7.org/CodeSystem/referencerange-meaning,1.0.0,draft,"2.16.840.1.113883.4.642.1.1124",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","ValueSet/referencerange-meaning"
http://terminology.hl7.org/CodeSystem/service-type,1.1.0,draft,"2.16.840.1.113883.4.642.1.1145",ServiceType,Service type,"This value set defines an example set of codes of service-types.","ValueSet/service-type"
http://terminology.hl7.org/CodeSystem/subscriber-relationship,1.0.0,draft,"2.16.840.1.113883.4.642.1.1386",SubscriberRelationshipCodes,SubscriberPolicyholder Relationship Codes,"This value set includes codes for the relationship between the Subscriber and the Beneficiary (insured/covered party/patient).","ValueSet/subscriber-relationship"
